0-15,1,CD,,,0,Possession Added,,,,,,Run of Play,40,SOG,0,,,,,,,,,,1,7,19,3,12,2,8,19,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,1,LD,1,3,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,19,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
0-15,3,LM,1,15,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,19,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,15,LM,1,3,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,19,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,3,LA,1,2,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,19,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
0-15,2,LA,1,,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,19,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,4
0-15,15,CA,0,2,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,19,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
0-15,3,CM,,,1,Play Disrupted,Yes,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,19,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,19,CD,,,3,Possession Added,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,19,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,19,LD,1,15,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,19,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,15,CM,1,9,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,19,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,9,CA,0,22,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,19,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,15,LM,1,7,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,19,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
0-15,7,LA,1,15,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,19,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,4
0-15,15,CA,0,22,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,19,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,19,RM,,,1,Play Disrupted,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,19,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,18,CM,,,7,Possession Added,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,18,CA,0,9,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
0-15,1,CD,,,8,Possession Added,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,1,CM,1,9,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
0-15,9,CM,Possession Lost,,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,7,LD,,,7,Play Disrupted,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,7,LD,,,3,Possession Added,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,7,LD,1,15,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,15,CM,0,22,,,Yes,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,1,CD,,,0,Possession Added,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,1,RM,1,9,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
0-15,9,LM,1,12,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
0-15,12,LA,1,9,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
0-15,9,CA,1,18,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,3
0-15,18,CA,,,,,,,,,,,,,,Run of Play,10,SOG,4,18,9,12,9,1,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,8,CM,,,4,Possession Added,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,8,CM,0,9,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
0-15,2,CD,,,3,Play Disrupted,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,1,CD,,,3,Possession Added,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,1,RD,1,19,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
0-15,19,CD,1,3,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,5
0-15,3,LM,Possession Lost,7,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,3
0-15,8,LD,,,0,Possession Added,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,8,LM,1,15,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
0-15,15,CM,1,2,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,2,CA,1,9,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,9,CA,Possession Lost,,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,3,CM,,,0,Play Disrupted,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,7,LM,,,2,Possession Added,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,7,LM,1,9,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
0-15,9,LA,0,15,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,4
0-15,7,CD,,,4,Play Disrupted,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,2,CD,,,0,Possession Added,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,2,CM,1,15,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
0-15,15,CM,1,2,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,2,RM,1,12,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
0-15,12,CA,1,9,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,3
0-15,9,CM,1,18,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,3
0-15,18,CM,0,22,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,7,CD,,,6,Possession Added,,,,,,,,,,,,,,,,,,7,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,7,LD,1,15,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
0-15,15,CM,1,22,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,22,LM,1,15,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,15,CM,1,2,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
0-15,2,CM,1,18,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
0-15,18,RM,0,12,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,9,CM,,,2,Possession Added,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,9,CM,1,15,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,15,CM,1,2,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,3
0-15,2,CM,1,8,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,8,RM,1,12,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,12,RD,1,19,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,19,LD,1,3,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,3
0-15,3,LM,1,7,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
0-15,7,CA,1,9,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,6
0-15,9,LA,1,,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,3
0-15,7,LA,1,9,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
0-15,9,LA,Possession Lost,,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,3
0-15,3,CM,,,0,Possession Added,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,3,LM,1,8,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
0-15,8,CA,1,9,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,3
0-15,9,CA,,,,,,,,,,,,,,Run of Play,22,SOG,2,9,8,3,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,3
0-15,15,CA,1,9,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
0-15,9,CA,,,,,,,,,,,,,,Set Piece,6,SOT,1,9,15,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
0-15,19,RD,,,7,Play Disrupted,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
15-30,12,RM,,,0,Play Disrupted,Yes,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
15-30,2,CD,,,2,Play Disrupted,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
15-30,7,CD,,,1,Possession Added,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
15-30,7,CM,1,15,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
15-30,15,CM,1,8,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,5
15-30,8,RM,0,22,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
15-30,19,CD,,,0,Possession Added,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
15-30,19,CD,1,3,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
15-30,3,RD,1,19,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
15-30,19,CM,1,8,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,5
15-30,8,RM,1,12,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,3
15-30,12,RD,1,19,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,4
15-30,19,CM,1,18,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,3
15-30,18,CM,Possession Lost,,,,Yes,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
15-30,7,LD,,,3,Play Disrupted,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
15-30,19,CD,,,0,Possession Added,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
15-30,19,RM,1,22,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
15-30,22,CM,Possession Lost,,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,4
15-30,22,CM,,,0,Possession Added,,Yes,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
15-30,8,LM,1,7,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
15-30,7,LM,1,18,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,3
15-30,18,CA,0,15,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
15-30,18,CA,1,22,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
15-30,22,CA,,,,,,,,,,,,,,Run of Play,6,SOG,1,22,18,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,4
15-30,1,CD,,,7,Possession Added,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
15-30,1,RD,1,12,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
15-30,12,RM,1,22,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
15-30,22,RM,1,12,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
15-30,12,RD,1,19,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
15-30,19,LD,1,2,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
15-30,2,CD,1,1,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
15-30,1,LD,1,3,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
15-30,3,LA,0,7,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,3
15-30,7,LA,1,18,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
15-30,18,LA,1,7,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
15-30,7,LA,1,18,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
15-30,18,LA,0,,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,5
15-30,7,LA,1,9,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
15-30,9,LA,,,,,,,,,,,,,,Run of Play,30,SOT,1,9,7,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
15-30,9,CM,,,0,Possession Added,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
15-30,9,RA,1,12,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,8
15-30,12,CA,1,8,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,4
15-30,8,CA,0,18,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
15-30,2,CM,,,3,Possession Added,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
15-30,18,CA,0,15,,,Yes,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
15-30,7,CD,,,6,Possession Added,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
15-30,7,LM,0,15,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
15-30,7,LM,,,0,Possession Added,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
15-30,7,CM,1,22,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
15-30,22,CM,0,9,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
15-30,18,CM,,,5,Possession Added,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
15-30,18,CD,1,1,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
15-30,1,LD,1,3,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,3
15-30,3,CD,1,1,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
15-30,1,RD,0,12,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,2
15-30,19,CD,,,3,Possession Added,,Yes,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,
15-30,1,RD,1,3,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,1
15-30,3,CM,0,15,,,,,,,,,,,,,,,,,,,,,1,7,19,3,12,2,8,18,15,22,9,GK,LB,CB,CB,RB,DCM,DCM,CAM,LM,RM,F,5
